Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax,e2eMea,e2eStd,e2eMin,e2eMax
2.2,3,2,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,6.50116,0,6.50116,6.50116,3.83641,1.07519,2.97926,5.15784,14.5036,1.07519,13.6464,15.825,
2.2,12,4,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,6.50116,0,6.50116,6.50116,3.02688,0.116642,2.97926,3.26498,13.694,0.116642,13.6464,13.9321,
2.2,1,2,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,6.50116,0,6.50116,6.50116,3.637,1.01973,2.97926,5.01498,14.3042,1.01973,13.6464,15.6821,
2.2,13,5,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,6.50116,0,6.50116,6.50116,3.12807,0.218315,2.97926,3.51498,13.7952,0.218315,13.6464,14.1821,
2.2,14,5,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,6.50116,0,6.50116,6.50116,2.97926,0,2.97926,2.97926,13.6464,0,13.6464,13.6464,
2.2,4,2,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,11.5012,0,11.5012,11.5012,4.29559,0.634345,3.76498,5.26498,19.9628,0.634345,19.4321,20.9321,
2.2,10,4,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,11.5012,0,11.5012,11.5012,3.37722,1.0529,2.97926,5.76498,19.0444,1.0529,18.6464,21.4321,
2.2,19,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,11.584,0,11.584,11.584,3.14639,0,3.14639,3.14639,18.8964,0,18.8964,18.8964,
2.2,11,4,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0.50072,0,0.50072,0.50072,3.37818,1.29765,2.84842,6.02699,12.2119,1.29765,11.6821,14.8607,
2.2,16,5,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0.50072,0,0.50072,0.50072,4.34842,0.790569,3.09842,4.84842,13.1821,0.790569,11.9321,13.6821,
2.2,18,6,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0.50072,0,0.50072,0.50072,4.09842,0,4.09842,4.09842,12.9321,0,12.9321,12.9321,
2.2,15,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,0.400576,0.223929,0,0.50072,5.56556,2.34819,4.51542,9.76614,10.1321,2.12426,9.18214,13.9321,
2.2,5,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,0.50072,0,0.50072,0.50072,3.9559,1.67434,2.76542,6.40828,8.62262,1.67434,7.43214,11.075,
