Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax
1.8,7,3,2,6,6,1.01786,0,1.01786,1.01786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.3207,0,3.3207,3.3207,9.33929,0,9.33929,9.33929,
1.8,14,5,2,6,6,1.13691,0.081179,1.07143,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.83856,0.0782455,2.73141,2.90998,8.97619,0.0145802,8.94643,8.98214,
1.8,3,2,4,6,6,1.32738,0.00922132,1.32143,1.33929,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.74332,0.00922132,2.73141,2.74927,9.07143,0,9.07143,9.07143,
1.8,17,6,4,6,6,1.01786,0,1.01786,1.01786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.90998,0,2.90998,2.90998,8.92857,0,8.92857,8.92857,
1.8,8,3,5,6,6,1.07441,0.00729009,1.07143,1.08929,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,4.65701,0.00729009,4.64213,4.65998,10.7321,0,10.7321,10.7321,
1.8,12,4,5,7,7,1.20153,0.0726923,1.16071,1.33929,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,4.85896,1.04595,4.40998,7.21356,11.0612,1.08483,10.5714,13.4821,
1.8,9,4,6,8,5,1.25446,0.171479,1.17857,1.67857,0.500009,0,0.500009,0.500009,0,0,0,0,5.125,1.55265,4,7,0.50072,0,0.50072,0.50072,10.9859,12.5482,2.73141,31.41,18.3661,14.0822,8.92857,41.0893,
1.8,15,5,6,7,7,1.35459,0.276724,1.25,1.98214,0.500009,0,0.500009,0.500009,0,0,0,0,4.42857,1.13389,4,7,0.50072,0,0.50072,0.50072,3.41509,0.490418,2.99927,4.48141,10.199,1.56941,9.48214,13.7321,
1.9,7,3,8,5,5,1.20436,0.104258,1.01786,1.25098,5.3,2.68328,0.500009,6.5,0,0,0,0,6.4,1.34164,4,7,5.30107,2.68348,0.50072,6.50116,3.01242,0.218255,2.80143,3.3207,21.2179,6.64167,9.33929,24.3214,
1.9,8,3,8,5,1,1.02936,0.0235185,1.01884,1.07143,5.3,2.68328,0.500009,6.5,0,0,0,0,6.4,1.34164,4,7,5.30107,2.68348,0.50072,6.50116,4.13742,0.279325,3.67784,4.40857,22.1679,6.94266,9.75,25.4286,
